model,uid,recommendation,positive,recall,precision,f1,wcoverage
gpt-4o-2024-08-06,196502,The Secret Life of Bees - by Sue Monk Kidd,FALSE,0,0,NA,0.28888888888888886
gpt-4o-2024-08-06,196502,The Vagina Monologues - by Eve Ensler,TRUE,0,0,NA,0
gpt-4o-2024-08-06,198213,The Catcher in the Rye - by J.D. Salinger,FALSE,0.2,1,0.33333333333333337,0.4333333333333333
gpt-4o-2024-08-06,198213,The Guernsey Literary and Potato Peel Pie Society - by Mary Ann Shaffer and Annie Barrows,TRUE,0.3333333333333333,1,0.5,0.03055555555555554
gpt-4o-2024-08-06,198213,The Road - by Cormac McCarthy,FALSE,0.4,0.6666666666666666,0.5,0.34722222222222215
gpt-4o-2024-08-06,198213,The Secret Life of Bees - by Sue Monk Kidd,TRUE,0.4,1,0.5714285714285715,0.16111111111111112
gpt-4o-2024-08-06,198969,Pride and Prejudice - by Jane Austen,FALSE,0,0,NA,-0.2
gpt-4o-2024-08-06,198969,The Handmaid's Tale - by Margaret Atwood,TRUE,0.2,1,0.33333333333333337,0.19444444444444445
gpt-4o-2024-08-06,198969,The Left Hand of Darkness - by Ursula K. Le Guin,TRUE,0.3333333333333333,1,0.5,0.06111111111111111
gpt-4o-2024-08-06,198969,The Secret - by Rhonda Byrne,FALSE,0.25,1,0.4,0.4833333333333333
gpt-4o-2024-08-06,203910,Karate for Kids - by Robin L. Rielly,FALSE,0,0,NA,0.21944444444444444
gpt-4o-2024-08-06,203910,"The Ghosts of Gettysburg: Spirits, Apparitions and Haunted Places of the Battlefield - by Mark Nesbitt",TRUE,0.16666666666666666,1,0.2857142857142857,0.09722222222222222
gpt-4o-2024-08-06,203910,The Notebook - by Nicholas Sparks,TRUE,0,0,NA,0
gpt-4o-2024-08-06,203910,The Tale of Despereaux - by Kate DiCamillo,FALSE,0.25,0.5,0.3333333333333333,0.07777777777777777
gpt-4o-2024-08-06,204964,Maus: A Survivor's Tale - by Art Spiegelman,TRUE,0.3333333333333333,1,0.5,0.01666666666666666
gpt-4o-2024-08-06,204964,The Complete Tales and Poems of Edgar Allan Poe - by Edgar Allan Poe,TRUE,0,0,NA,0.01111111111111111
gpt-4o-2024-08-06,204964,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror - by Robert Louis Stevenson,FALSE,0.2,1,0.33333333333333337,0.3361111111111111
gpt-4o-2024-08-06,204964,The Sword of Shannara - by Terry Brooks,FALSE,0.3333333333333333,0.25,0.28571428571428575,-0.08333333333333333
gpt-4o-2024-08-06,210597,Neverwhere - by Neil Gaiman,TRUE,0,0,NA,0.01388888888888889
gpt-4o-2024-08-06,210597,PHP and MySQL Web Development - by Luke Welling,FALSE,0.16666666666666666,1,0.2857142857142857,0.3055555555555555
gpt-4o-2024-08-06,210597,The Pleasure of My Company - by Steve Martin,TRUE,0.25,1,0.4,0.3111111111111111
gpt-4o-2024-08-06,210597,The Tao of Physics - by Fritjof Capra,FALSE,0,0,NA,0.14444444444444443
gpt-4o-2024-08-06,211303,The Celestine Prophecy - by James Redfield,FALSE,0.75,0.75,0.75,0.41944444444444445
gpt-4o-2024-08-06,211303,The Girl with the Dragon Tattoo - by Stieg Larsson,FALSE,0.75,1,0.8571428571428571,0.16388888888888886
gpt-4o-2024-08-06,211303,The Glass Castle - by Jeannette Walls,TRUE,0.4,1,0.5714285714285715,0.06111111111111111
gpt-4o-2024-08-06,211303,"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of the Oxford English Dictionary - by Simon Winchester",TRUE,0.3333333333333333,1,0.5,0.08333333333333333
gpt-4o-2024-08-06,212002,The Bourne Identity - by Robert Ludlum,FALSE,0.5,0.5,0.5,0.18888888888888888
gpt-4o-2024-08-06,212002,The Da Vinci Code - by Dan Brown,FALSE,0.8,1,0.888888888888889,0.3638888888888889
gpt-4o-2024-08-06,212002,The Girl with the Dragon Tattoo - by Stieg Larsson,TRUE,0.8,1,0.888888888888889,0.3638888888888889
gpt-4o-2024-08-06,212002,The Ice Princess - by Camilla Läckberg,TRUE,0.8,1,0.888888888888889,0.2972222222222222
gpt-4o-2024-08-06,212645,Mossflower - by Brian Jacques,TRUE,0.2,1,0.33333333333333337,0.07222222222222222
gpt-4o-2024-08-06,212645,The Meaning of Life - by Bradley Trevor Greive,TRUE,0,0,NA,0
gpt-4o-2024-08-06,212645,The Tale of Despereaux - by Kate DiCamillo,FALSE,0.3333333333333333,1,0.5,0.31666666666666665
gpt-4o-2024-08-06,212645,The Wind in the Willows - by Kenneth Grahame,FALSE,0.6,0.75,0.6666666666666665,-0.04999999999999997
gpt-4o-2024-08-06,214272,"Eat, Pray, Love - by Elizabeth Gilbert",FALSE,0.6,0.75,0.6666666666666665,0.3194444444444445
gpt-4o-2024-08-06,214272,The Da Vinci Code - by Dan Brown,FALSE,0.4,1,0.5714285714285715,0.42222222222222217
gpt-4o-2024-08-06,214272,The Guernsey Literary and Potato Peel Pie Society - by Mary Ann Shaffer and Annie Barrows,TRUE,0,0,NA,0
gpt-4o-2024-08-06,214272,The Storied Life of A.J. Fikry - by Gabrielle Zevin,TRUE,0.2,0.5,0.28571428571428575,0.0777777777777778
gpt-4o-2024-08-06,215421,The Da Vinci Code - by Dan Brown,FALSE,0.16666666666666666,1,0.2857142857142857,0.4111111111111111
gpt-4o-2024-08-06,215421,The Girl with the Dragon Tattoo - by Stieg Larsson,FALSE,0.4,0.6666666666666666,0.5,0.4444444444444445
gpt-4o-2024-08-06,215421,The No. 1 Ladies' Detective Agency - by Alexander McCall Smith,TRUE,0,0,NA,-0.06388888888888888
gpt-4o-2024-08-06,215421,The Sunday Philosophy Club - by Alexander McCall Smith,TRUE,0.3333333333333333,1,0.5,0.05833333333333333
gpt-4o-2024-08-06,221672,The Bone Collector - by Jeffery Deaver,FALSE,0,0,NA,-0.00277777777777778
gpt-4o-2024-08-06,221672,The Da Vinci Code - by Dan Brown,FALSE,0.8,0.8,0.8000000000000002,0.20555555555555555
gpt-4o-2024-08-06,221672,The Sunne in Splendour - by Sharon Kay Penman,TRUE,1,0.75,0.8571428571428571,0.6333333333333333
gpt-4o-2024-08-06,221672,The Witching Hour - by Anne Rice,TRUE,0.25,1,0.4,0.07222222222222222
gpt-4o-2024-08-06,223210,The Guernsey Literary and Potato Peel Pie Society - by Mary Ann Shaffer and Annie Barrows,TRUE,0.25,0.5,0.3333333333333333,0.33055555555555555
gpt-4o-2024-08-06,223210,The Lovely Bones - by Alice Sebold,FALSE,0.2,0.5,0.28571428571428575,-0.05277777777777776
gpt-4o-2024-08-06,223210,The Road - by Cormac McCarthy,FALSE,0.25,1,0.4,0.1638888888888889
gpt-4o-2024-08-06,223210,The Secret Life of Bees - by Sue Monk Kidd,TRUE,0.2,1,0.33333333333333337,0.13055555555555556
gpt-4o-2024-08-06,224340,The Cuckoo's Calling - by Robert Galbraith,FALSE,0.6666666666666666,0.5,0.5714285714285715,0.25
gpt-4o-2024-08-06,224340,The Da Vinci Code - by Dan Brown,FALSE,0.75,0.75,0.75,0.5027777777777778
gpt-4o-2024-08-06,224340,The Girl with the Dragon Tattoo - by Stieg Larsson,TRUE,0.4,1,0.5714285714285715,0.3472222222222222
gpt-4o-2024-08-06,224340,The Silent Patient - by Alex Michaelides,TRUE,0.25,0.5,0.3333333333333333,0.3944444444444444
gpt-4o-2024-08-06,229478,"Nana, Vol. 1 - by Ai Yazawa",TRUE,0.25,0.5,0.3333333333333333,0.2694444444444445
gpt-4o-2024-08-06,229478,The Beach - by Alex Garland,TRUE,0.2,1,0.33333333333333337,0.3361111111111111
gpt-4o-2024-08-06,229478,The Joy Luck Club - by Amy Tan,FALSE,0.5,1,0.6666666666666666,0.23888888888888887
gpt-4o-2024-08-06,229478,The Red Tent - by Anita Diamant,FALSE,0.5,1,0.6666666666666666,0.3222222222222222
gpt-4o-2024-08-06,231264,Dark Lover - by J.R. Ward,FALSE,0.4,1,0.5714285714285715,0.5388888888888889
gpt-4o-2024-08-06,231264,Dragons of Autumn Twilight - by Margaret Weis and Tracy Hickman,TRUE,0,0,NA,0.10277777777777776
gpt-4o-2024-08-06,231264,"The Ironwood Tree (The Spiderwick Chronicles, Book 4) - by Tony DiTerlizzi and Holly Black",TRUE,0.2,1,0.33333333333333337,0.2138888888888889
gpt-4o-2024-08-06,231264,The Secret - by Julie Garwood,FALSE,0.6,1,0.7499999999999999,0.37777777777777777
gpt-4o-2024-08-06,236172,Jaws - by Peter Benchley,TRUE,0.2,1,0.33333333333333337,0.21666666666666667
gpt-4o-2024-08-06,236172,The Pelican Brief - by John Grisham,TRUE,0.16666666666666666,1,0.2857142857142857,0.2361111111111111
gpt-4o-2024-08-06,236172,The Road - by Cormac McCarthy,FALSE,0.4,0.6666666666666666,0.5,0.4611111111111111
gpt-4o-2024-08-06,236172,The South Beach Diet - by Arthur Agatston,FALSE,0,0,NA,-0.04166666666666667
gpt-4o-2024-08-06,238630,Fifty Shades of Grey - by E.L. James,FALSE,0.25,1,0.4,0.02777777777777777
gpt-4o-2024-08-06,238630,Just Kids - by Patti Smith,TRUE,0,0,NA,-0.06388888888888888
gpt-4o-2024-08-06,238630,The Da Vinci Code - by Dan Brown,FALSE,0.75,0.75,0.75,0.4111111111111111
gpt-4o-2024-08-06,238630,The Perks of Being a Wallflower - by Stephen Chbosky,TRUE,0,0,NA,0.27777777777777773
gpt-4o-2024-08-06,238864,Sense and Sensibility - by Jane Austen,TRUE,0.3333333333333333,1,0.5,0.03333333333333333
gpt-4o-2024-08-06,238864,The Chosen - by Chaim Potok,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25833333333333336
gpt-4o-2024-08-06,238864,The Da Vinci Code - by Dan Brown,FALSE,0.6,1,0.7499999999999999,0.37777777777777777
gpt-4o-2024-08-06,238864,Twilight - by Stephenie Meyer,FALSE,0.6,0.75,0.6666666666666665,0.5388888888888889
gpt-4o-2024-08-06,240700,A Wrinkle in Time - by Madeleine L'Engle,TRUE,0.4,0.6666666666666666,0.5,0.09166666666666667
gpt-4o-2024-08-06,240700,"Angus, Thongs and Full-Frontal Snogging - by Louise Rennison",FALSE,0.2,1,0.33333333333333337,0.2305555555555556
gpt-4o-2024-08-06,240700,Feed - by M. T. Anderson,FALSE,0.25,1,0.4,0.5333333333333333
gpt-4o-2024-08-06,240700,So You Want to Be a Wizard - by Diane Duane,TRUE,0.8,1,0.888888888888889,0.1972222222222222
gpt-4o-2024-08-06,253403,"Eat, Pray, Love - by Elizabeth Gilbert",FALSE,1,1,1,0.25555555555555554
gpt-4o-2024-08-06,253403,Introduction to the Theory of Computation - by Michael Sipser,TRUE,0.5,1,0.6666666666666666,0.3055555555555555
gpt-4o-2024-08-06,253403,The Devil Wears Prada - by Lauren Weisberger,FALSE,0.25,0.5,0.3333333333333333,0.3
gpt-4o-2024-08-06,253403,The Martian - by Andy Weir,TRUE,0.3333333333333333,1,0.5,0.06111111111111111
gpt-4o-2024-08-06,254995,"Gödel, Escher, Bach: An Eternal Golden Braid - by Douglas R. Hofstadter",TRUE,0,0,NA,0.03888888888888889
gpt-4o-2024-08-06,254995,Neuromancer - by William Gibson,FALSE,0.5,0.5,0.5,0.4749999999999999
gpt-4o-2024-08-06,254995,Siddhartha - by Hermann Hesse,TRUE,0.5,1,0.6666666666666666,0.04444444444444445
gpt-4o-2024-08-06,254995,The Da Vinci Code - by Dan Brown,FALSE,0.2,0.5,0.28571428571428575,0.03055555555555554
gpt-4o-2024-08-06,258011,Fast Food Nation: The Dark Side of the All-American Meal - by Eric Schlosser,FALSE,0.25,1,0.4,0.4194444444444444
gpt-4o-2024-08-06,258011,"The End of Faith: Religion, Terror, and the Future of Reason - by Sam Harris",FALSE,0.5,1,0.6666666666666666,0.3055555555555555
gpt-4o-2024-08-06,258011,The God of Small Things - by Arundhati Roy,TRUE,0.3333333333333333,1,0.5,0.12222222222222222
gpt-4o-2024-08-06,258011,The Satanic Verses - by Salman Rushdie,TRUE,0.3333333333333333,1,0.5,0.1277777777777778
gpt-4o-2024-08-06,259259,The Da Vinci Code - by Dan Brown,FALSE,0.8,0.8,0.8000000000000002,0.4666666666666667
gpt-4o-2024-08-06,259259,The Firm - by John Grisham,FALSE,0.6666666666666666,0.4,0.5,-0.02777777777777777
gpt-4o-2024-08-06,259259,The Historian - by Elizabeth Kostova,TRUE,0.75,0.75,0.75,0.11944444444444446
gpt-4o-2024-08-06,259259,The Queen of the Damned - by Anne Rice,TRUE,0.5,0.5,0.5,-0.03333333333333335
gpt-4o-2024-08-06,259264,The 7 Habits of Highly Effective People - by Stephen R. Covey,FALSE,0.8,0.8,0.8000000000000002,0.05833333333333335
gpt-4o-2024-08-06,259264,The Notebook - by Nicholas Sparks,TRUE,0,0,NA,-0.06111111111111111
gpt-4o-2024-08-06,259264,The Secret - by Rhonda Byrne,FALSE,0.8333333333333334,1,0.9090909090909092,0.2611111111111111
gpt-4o-2024-08-06,259264,The Shining - by Stephen King,TRUE,0.25,1,0.4,0.3138888888888889
gpt-4o-2024-08-06,267354,The Haunting of Hill House - by Shirley Jackson,TRUE,0.3333333333333333,0.5,0.4,0.4666666666666666
gpt-4o-2024-08-06,267354,The Lovely Bones - by Alice Sebold,FALSE,0.8,1,0.888888888888889,0.4
gpt-4o-2024-08-06,267354,The Secret History - by Donna Tartt,FALSE,0.6666666666666666,1,0.8,0.125
gpt-4o-2024-08-06,267354,The Shadow of the Wind - by Carlos Ruiz Zafón,TRUE,0.25,0.3333333333333333,0.28571428571428575,0.08333333333333333
gpt-4o-2024-08-06,267621,The Art of Happiness - by Dalai Lama XIV,FALSE,0.6,0.75,0.6666666666666665,0.35
gpt-4o-2024-08-06,267621,The Night Circus - by Erin Morgenstern,TRUE,0.4,1,0.5714285714285715,0.16666666666666669
gpt-4o-2024-08-06,267621,The Notebook - by Nicholas Sparks,TRUE,0.25,1,0.4,0.03055555555555554
gpt-4o-2024-08-06,267621,The Road Less Traveled - by M. Scott Peck,FALSE,0.6666666666666666,1,0.8,0.22777777777777777
gpt-4o-2024-08-06,268639,Big Little Lies - by Liane Moriarty,TRUE,0,0,NA,0
gpt-4o-2024-08-06,268639,The Billionaire's Secret - by Meghan March,FALSE,0.6666666666666666,1,0.8,0.19444444444444445
gpt-4o-2024-08-06,268639,The Cuckoo's Calling - by Robert Galbraith,TRUE,0.3333333333333333,0.5,0.4,0.19444444444444445
gpt-4o-2024-08-06,268639,The Italian's Inherited Mistress - by Lynne Graham,FALSE,0.4,0.6666666666666666,0.5,0.27222222222222225
gpt-4o-2024-08-06,272002,Something Wicked This Way Comes - by Ray Bradbury,TRUE,0,0,NA,0
gpt-4o-2024-08-06,272002,The Celestine Prophecy - by James Redfield,FALSE,0.2,1,0.33333333333333337,0.32222222222222224
gpt-4o-2024-08-06,272002,The Eyre Affair - by Jasper Fforde,TRUE,0,0,NA,0
gpt-4o-2024-08-06,272002,The Secret - by Rhonda Byrne,FALSE,0.2,1,0.33333333333333337,0.2111111111111111
gpt-4o-2024-08-06,275210,The Doomsday Conspiracy - by Sidney Sheldon,FALSE,0.5,1,0.6666666666666666,0.3055555555555555
gpt-4o-2024-08-06,275210,The Matarese Circle - by Robert Ludlum,FALSE,0.3333333333333333,1,0.5,0.3055555555555555
gpt-4o-2024-08-06,275210,Two for the Dough - by Janet Evanovich,TRUE,0.2,1,0.33333333333333337,0.1138888888888889
gpt-4o-2024-08-06,275210,Where the Heart Is - by Billie Letts,TRUE,0,0,NA,0
gpt-4o-2024-08-06,278221,Anne of Green Gables - by L. M. Montgomery,TRUE,0.25,1,0.4,0.05
gpt-4o-2024-08-06,278221,Intensity - by Dean Koontz,FALSE,0.16666666666666666,1,0.2857142857142857,0.3138888888888889
gpt-4o-2024-08-06,278221,Raising Your Spirited Child - by Mary Sheedy Kurcinka,TRUE,0.16666666666666666,1,0.2857142857142857,0.3055555555555555
gpt-4o-2024-08-06,278221,The Measure of a Heart (Women of the West) - by Janette Oke,FALSE,0.5,1,0.6666666666666666,0.19722222222222224
llama3-70b-8192,2276,Dune - by Frank Herbert,FALSE,0.2,0.5,0.28571428571428575,0.12222222222222225
llama3-70b-8192,2276,The Da Vinci Code - by Dan Brown,FALSE,0.4,0.6666666666666666,0.5,0.14166666666666666
llama3-70b-8192,2276,The Devil Wears Prada - by Lauren Weisberger,TRUE,0,0,NA,0
llama3-70b-8192,2276,"Where'd You Go, Bernadette - by Maria Semple",TRUE,1,0.5,0.6666666666666666,0.19444444444444445
llama3-70b-8192,8864,Mort - by Terry Pratchett,TRUE,0.2,0.5,0.28571428571428575,0.05555555555555555
llama3-70b-8192,8864,The Fifth Elephant - by Terry Pratchett,TRUE,0.3333333333333333,1,0.5,0.2555555555555556
llama3-70b-8192,8864,The Left Hand of Darkness - by Ursula K. Le Guin,FALSE,0.4,0.6666666666666666,0.5,0.3388888888888889
llama3-70b-8192,8864,The No. 1 Ladies' Detective Agency - by Alexander McCall Smith,FALSE,0.2,1,0.33333333333333337,0.3666666666666667
llama3-70b-8192,12122,The Fire Next Time - by James Baldwin,TRUE,0.25,0.5,0.3333333333333333,0.21666666666666667
llama3-70b-8192,12122,The Rough Guide to Australia - by Paul Harding,FALSE,0.16666666666666666,1,0.2857142857142857,0.3055555555555555
llama3-70b-8192,12122,The Things They Cannot Say - by Kevin Sites,TRUE,0.2,0.5,0.28571428571428575,0.11666666666666668
llama3-70b-8192,12122,Urban Legends: A Collection of International Tales and Terrors - by Gillian Bennett,FALSE,0.16666666666666666,1,0.2857142857142857,0.28888888888888886
llama3-70b-8192,14998,Diaspora - by Greg Egan,FALSE,0,0,NA,-0.04722222222222223
llama3-70b-8192,14998,The First Fifteen Lives of Harry August - by Claire North,TRUE,1,0.3333333333333333,0.5,0.3333333333333333
llama3-70b-8192,14998,The Lies of Locke Lamora - by Scott Lynch,TRUE,0.8,1,0.888888888888889,0.09166666666666666
llama3-70b-8192,14998,The Quantum Thief - by Hannu Rajaniemi,FALSE,0.2,1,0.33333333333333337,0.26111111111111107
llama3-70b-8192,15957,The Da Vinci Code - by Dan Brown,FALSE,0.3333333333333333,1,0.5,0.24999999999999997
llama3-70b-8192,15957,The Devil Wears Prada - by Lauren Weisberger,TRUE,0,0,NA,0.1861111111111111
llama3-70b-8192,15957,The Guernsey Literary and Potato Peel Pie Society - by Mary Ann Shaffer,TRUE,0,0,NA,0.14166666666666666
llama3-70b-8192,15957,The Historian - by Elizabeth Kostova,FALSE,0.4,0.6666666666666666,0.5,0.29166666666666663
llama3-70b-8192,16777,The Count of Monte Cristo - by Alexandre Dumas,TRUE,0,0,NA,0.025
llama3-70b-8192,16777,The Da Vinci Code - by Dan Brown,FALSE,0.4,0.6666666666666666,0.5,0.3944444444444444
llama3-70b-8192,16777,The Girl with the Dragon Tattoo - by Stieg Larsson,FALSE,0.75,1,0.8571428571428571,0.26666666666666666
llama3-70b-8192,16777,Wuthering Heights - by Emily Brontë,TRUE,0,0,NA,-0.03333333333333333
llama3-70b-8192,19760,The Andalite Chronicles - by K.A. Applegate,FALSE,0.16666666666666666,1,0.2857142857142857,0.3055555555555555
llama3-70b-8192,19760,The Andromeda Strain - by Michael Crichton,FALSE,0.16666666666666666,1,0.2857142857142857,0.2861111111111111
llama3-70b-8192,19760,The Eyes of the Dragon - by Stephen King,TRUE,0.6,1,0.7499999999999999,0.06111111111111111
llama3-70b-8192,19760,The Last Apprentice: Revenge of the Witch - by Joseph Delaney,TRUE,0.4,1,0.5714285714285715,0.04166666666666666
llama3-70b-8192,27740,The Historian - by Elizabeth Kostova,FALSE,0.3333333333333333,0.5,0.4,0.1
llama3-70b-8192,27740,The Last Kingdom - by Bernard Cornwell,FALSE,0.6666666666666666,1,0.8,0.3083333333333333
llama3-70b-8192,27740,The Mists of Avalon - by Marion Zimmer Bradley,TRUE,0,0,NA,-0.01388888888888887
llama3-70b-8192,27740,The Poison Tree - by Erin Kelly,TRUE,0.6,1,0.7499999999999999,0.3361111111111111
llama3-70b-8192,28735,In Patagonia - by Bruce Chatwin,TRUE,0,0,NA,-0.03611111111111111
llama3-70b-8192,28735,The God of Small Things - by Arundhati Roy,FALSE,0.4,0.6666666666666666,0.5,0.19444444444444448
llama3-70b-8192,28735,The Snow Leopard - by Peter Matthiessen,TRUE,0,0,NA,-0.03611111111111111
llama3-70b-8192,28735,The Stranger - by Albert Camus,FALSE,0.3333333333333333,1,0.5,0.30277777777777776
llama3-70b-8192,30276,The Duke's Wager - by Edith Layton,FALSE,0.6,0.75,0.6666666666666665,0.1361111111111111
llama3-70b-8192,30276,The Rogue's Reform - by Nicole Jordan,FALSE,0.6,0.75,0.6666666666666665,0.28888888888888886
llama3-70b-8192,30276,The Search - by Nora Roberts,TRUE,0,0,NA,-0.04722222222222223
llama3-70b-8192,30276,The Witness - by Nora Roberts,TRUE,0.6666666666666666,0.4,0.5,0.1305555555555555
llama3-70b-8192,37034,Crime and Punishment - by Fyodor Dostoevsky,FALSE,0,0,NA,0.24166666666666664
llama3-70b-8192,37034,The Hours - by Michael Cunningham,TRUE,0.25,1,0.4,0.03055555555555554
llama3-70b-8192,37034,The House of the Spirits - by Isabel Allende,FALSE,0,0,NA,0
llama3-70b-8192,37034,The Name of the Rose - by Umberto Eco,TRUE,0.5,1,0.6666666666666666,0.586111111111111
llama3-70b-8192,37293,Friday - by Robert Heinlein,TRUE,0.16666666666666666,1,0.2857142857142857,0.06944444444444445
llama3-70b-8192,37293,Star Trek: Voyager: Mosaic - by Jerri Taylor,TRUE,0,0,NA,0.04722222222222223
llama3-70b-8192,37293,The Last Season - by Eric Lustbader,FALSE,0,0,NA,0.30000000000000004
llama3-70b-8192,37293,The Survivalist - by Jerry Ahern,FALSE,0.3333333333333333,1,0.5,0.36944444444444446
llama3-70b-8192,44595,The Cat Who Could Read Backwards - by Liliana Jackson Braun,FALSE,0,0,NA,0.3416666666666667
llama3-70b-8192,44595,The Elfstones of Shannara - by Terry Brooks,TRUE,0,0,NA,0
llama3-70b-8192,44595,The Kitchen God's Wife - by Amy Tan,FALSE,0.4,1,0.5714285714285715,0.3666666666666667
llama3-70b-8192,44595,The Last Unicorn - by Peter S. Beagle,TRUE,0.25,0.5,0.3333333333333333,0.04444444444444444
llama3-70b-8192,47194,Redeeming Love - by Francine Rivers,TRUE,0.4,1,0.5714285714285715,0.3888888888888889
llama3-70b-8192,47194,The Masterpiece - by Francine Rivers,TRUE,0.3333333333333333,1,0.5,0.27499999999999997
llama3-70b-8192,47194,The Reckoning - by Beverly Lewis,FALSE,0.3333333333333333,1,0.5,0.3055555555555555
llama3-70b-8192,47194,The Shunning - by Beverly Lewis,FALSE,0.3333333333333333,1,0.5,0.3055555555555555
llama3-70b-8192,50845,The Canterbury Tales - by Geoffrey Chaucer,FALSE,0.5,1,0.6666666666666666,0.5722222222222222
llama3-70b-8192,50845,The Historian - by Elizabeth Kostova,TRUE,0.2,1,0.33333333333333337,0.03888888888888888
llama3-70b-8192,50845,The Night Circus - by Erin Morgenstern,TRUE,0,0,NA,0.13333333333333333
llama3-70b-8192,50845,The Pilgrim's Progress - by John Bunyan,FALSE,0.16666666666666666,1,0.2857142857142857,0.14166666666666666
llama3-70b-8192,51449,The Archaeology of Ancient Greece - by James Whitley,FALSE,0,0,NA,0.3472222222222222
llama3-70b-8192,51449,The Hound of the Baskervilles - by Sir Arthur Conan Doyle,TRUE,0.3333333333333333,1,0.5,0.00833333333333333
llama3-70b-8192,51449,The Name of the Rose - by Umberto Eco,TRUE,0.3333333333333333,1,0.5,0.11388888888888889
llama3-70b-8192,51449,The Oxford Handbook of Archaeology - by Barry Cunliffe,FALSE,0,0,NA,0.37222222222222223
llama3-70b-8192,53304,The Girl with the Dragon Tattoo - by Stieg Larsson,TRUE,0.3333333333333333,1,0.5,0.09444444444444444
llama3-70b-8192,53304,The Grapes of Wrath - by John Steinbeck,FALSE,0.25,1,0.4,0.5111111111111111
llama3-70b-8192,53304,The Lincoln Rhyme - by Jeffery Deaver,TRUE,0,0,NA,0
llama3-70b-8192,53304,The No. 1 Ladies' Detective Agency - by Alexander McCall Smith,FALSE,0.5,1,0.6666666666666666,0.2222222222222222
llama3-70b-8192,54589,The Da Vinci Code - by Dan Brown,FALSE,0,0,NA,0.35
llama3-70b-8192,54589,The Girl on the Train - by Paula Hawkins,TRUE,0.25,0.5,0.3333333333333333,0.23333333333333336
llama3-70b-8192,54589,The Historian - by Elizabeth Kostova,FALSE,0.2,1,0.33333333333333337,0.3861111111111111
llama3-70b-8192,54589,The Silent Patient - by Alex Michaelides,TRUE,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1805555555555556
llama3-70b-8192,56246,About a Boy - by Nick Hornby,TRUE,0,0,NA,-0.08055555555555556
llama3-70b-8192,56246,Pride and Prejudice - by Jane Austen,FALSE,0,0,NA,-0.00277777777777777
llama3-70b-8192,56246,Sons and Lovers - by D.H. Lawrence,FALSE,0.16666666666666666,1,0.2857142857142857,0.12777777777777777
llama3-70b-8192,56246,The Pelican Brief - by John Grisham,TRUE,0.3333333333333333,1,0.5,0.025
llama3-70b-8192,57302,The Da Vinci Code - by Dan Brown,FALSE,0.16666666666666666,1,0.2857142857142857,0.26666666666666666
llama3-70b-8192,57302,The Girl with the Dragon Tattoo - by Stieg Larsson,FALSE,0.4,1,0.5714285714285715,0.4611111111111111
llama3-70b-8192,57302,The Power Broker - by Robert Caro,TRUE,0,0,NA,0.01666666666666666
llama3-70b-8192,57302,The World According to Garp - by John Irving,TRUE,0,0,NA,0.08055555555555556
llama3-70b-8192,57935,Gai-Jin - by JAMES CLAVELL,TRUE,0,0,NA,-0.06666666666666667
llama3-70b-8192,57935,Intensity - by Dean R. Koontz,FALSE,0.25,1,0.4,0.36944444444444446
llama3-70b-8192,57935,Native Son - by Richard Wright,FALSE,0.25,0.3333333333333333,0.28571428571428575,0.05833333333333333
llama3-70b-8192,57935,The Diary of a Young Girl - by Anne Frank,TRUE,0,0,NA,0.20555555555555555
llama3-70b-8192,58834,Dispatches - by Michael Herr,TRUE,0.5,1,0.6666666666666666,0.3638888888888889
llama3-70b-8192,58834,The Da Vinci Code - by Dan Brown,FALSE,0.6,0.75,0.6666666666666665,0.525
llama3-70b-8192,58834,The Little Prince - by Antoine de Saint-Exupéry,FALSE,0.25,0.5,0.3333333333333333,0.45
llama3-70b-8192,58834,The Things They Carried - by Tim O'Brien,TRUE,0.4,1,0.5714285714285715,0.29166666666666663
llama3-70b-8192,59812,And Then There Were None - by Agatha Christie,FALSE,0.25,1,0.4,-0.05555555555555556
llama3-70b-8192,59812,The Age of Innocence - by Edith Wharton,FALSE,0.2,1,0.33333333333333337,0.4972222222222221
llama3-70b-8192,59812,The Count of Monte Cristo - by Alexandre Dumas,TRUE,0,0,NA,0.01111111111111111
llama3-70b-8192,59812,The Night Circus - by Erin Morgenstern,TRUE,0.75,0.6,0.6666666666666665,0.18888888888888888
llama3-70b-8192,66640,The Devil in the White City - by Erik Larson,FALSE,0.3333333333333333,1,0.5,0.225
llama3-70b-8192,66640,The Historian - by Elizabeth Kostova,FALSE,0.4,1,0.5714285714285715,0.11388888888888889
llama3-70b-8192,66640,The Lincoln Rhyme - by Jeffery Deaver,TRUE,0.25,1,0.4,0.30000000000000004
llama3-70b-8192,66640,The Poison Tree - by Erin Kelly,TRUE,0.2,0.5,0.28571428571428575,0.17222222222222222
llama3-70b-8192,69929,River God - by Wilbur Smith,TRUE,0.2,1,0.33333333333333337,0.17222222222222225
llama3-70b-8192,69929,The Andromeda Strain - by Michael Crichton,TRUE,0.2,1,0.33333333333333337,0.14166666666666666
llama3-70b-8192,69929,The Lost World - by Michael Crichton,FALSE,0.5,0.5,0.5,0.26666666666666666
